from_city,to_city,airline,days_from_today,departure_hour,day_of_week,seats,stops,is_weekend,base_price,demand_index,price
DEL,BOM,Vistara,46,5,3,150,0,0,7050.0,1.0,8300.0
DEL,SIN,Vistara,49,10,6,150,0,1,27750.0,1.0,25300.0
DEL,BOM,Emirates,24,8,2,220,0,0,7050.0,1.1,5900.0
DEL,BOM,Emirates,51,9,1,200,1,0,7050.0,1.0,5400.0
DEL,DXB,Vistara,13,22,4,180,0,0,26700.0,1.2833333333333332,20600.0
DEL,BLR,IndiGo,45,8,2,150,0,0,7200.0,1.0,8600.0
DEL,SIN,Vistara,46,11,3,180,1,0,27750.0,1.0,33100.0
DEL,LHR,IndiGo,40,15,4,200,0,0,77400.0,1.0,66900.0
DEL,BOM,Vistara,18,22,2,200,0,0,7050.0,1.2,6100.0
DEL,LHR,Air India,18,1,3,150,1,0,77400.0,1.2,80800.0
DEL,SIN,IndiGo,8,11,0,200,1,0,27750.0,1.3666666666666667,31500.0
DEL,LHR,Vistara,41,22,4,180,0,0,77400.0,1.0,64200.0
DEL,BLR,Vistara,12,7,4,200,0,0,7200.0,1.3,6200.0
DEL,BOM,Air India,-8,4,5,220,0,1,7050.0,1.6333333333333333,10200.0
DEL,BOM,Vistara,51,17,0,180,1,0,7050.0,1.0,5600.0
DEL,GOA,IndiGo,-10,9,3,150,0,0,7100.0,1.6666666666666663,8400.0
DEL,LHR,Qatar,32,12,3,150,0,0,77400.0,1.0,80800.0
DEL,LHR,Vistara,26,10,4,220,0,0,77400.0,1.0666666666666669,62700.0
DEL,DXB,IndiGo,4,7,3,180,0,0,26700.0,1.4333333333333331,35400.0
DEL,GOA,Vistara,34,4,5,180,1,1,7100.0,1.0,6900.0
DEL,LHR,Air India,-4,0,2,220,0,0,77400.0,1.5666666666666669,64000.0
DEL,SIN,Emirates,4,8,3,180,0,0,27750.0,1.4333333333333331,38600.0
DEL,GOA,Emirates,45,2,2,180,0,0,7100.0,1.0,4900.0
DEL,LHR,Emirates,4,10,3,150,0,0,77400.0,1.4333333333333331,67600.0
DEL,BOM,IndiGo,-3,16,3,150,0,0,7050.0,1.55,8900.0
DEL,DXB,Akasa,11,22,2,150,0,0,26700.0,1.3166666666666669,19700.0
DEL,BLR,Qatar,48,9,5,220,0,1,7200.0,1.0,7400.0
DEL,BLR,IndiGo,3,4,2,180,0,0,7200.0,1.45,6800.0
DEL,DXB,IndiGo,38,10,2,180,1,0,26700.0,1.0,20400.0
DEL,DXB,Air India,48,14,5,180,0,1,26700.0,1.0,18700.0
DEL,LHR,Qatar,-7,13,6,150,1,1,77400.0,1.6166666666666667,65200.0
DEL,BLR,Qatar,8,4,0,200,0,0,7200.0,1.3666666666666667,5900.0
DEL,SIN,Akasa,0,22,5,150,1,1,27750.0,1.5,35100.0
DEL,SIN,Emirates,20,22,4,180,0,0,27750.0,1.1666666666666667,20400.0
DEL,SIN,Air India,55,6,5,200,0,1,27750.0,1.0,23900.0
DEL,DXB,Emirates,52,16,2,150,0,0,26700.0,1.0,23200.0
DEL,BLR,Emirates,27,23,4,220,1,0,7200.0,1.05,5400.0
DEL,BLR,Air India,33,11,4,180,0,0,7200.0,1.0,8500.0
DEL,SIN,Air India,47,4,4,200,0,0,27750.0,1.0,31100.0
DEL,DXB,IndiGo,56,7,6,180,0,1,26700.0,1.0,24100.0
DEL,BOM,Qatar,48,8,5,200,1,1,7050.0,1.0,7900.0
DEL,GOA,Vistara,20,12,5,200,0,1,7100.0,1.1666666666666667,5900.0
DEL,BLR,Qatar,24,3,2,220,1,0,7200.0,1.1,6500.0
DEL,GOA,Vistara,15,22,6,200,0,1,7100.0,1.25,6600.0
DEL,DXB,IndiGo,35,8,6,220,1,1,26700.0,1.0,31600.0
DEL,LHR,Akasa,1,10,0,180,0,0,77400.0,1.4833333333333334,74900.0
DEL,BOM,Emirates,-14,11,6,150,1,1,7050.0,1.7333333333333334,7600.0
DEL,BOM,IndiGo,33,13,4,200,1,0,7050.0,1.0,7200.0
DEL,LHR,Vistara,42,13,6,150,0,1,77400.0,1.0,87800.0
DEL,DXB,IndiGo,11,23,2,150,0,0,26700.0,1.3166666666666669,22100.0
DEL,SIN,Qatar,54,19,3,200,0,0,27750.0,1.0,21400.0
DEL,GOA,IndiGo,13,16,5,220,0,1,7100.0,1.2833333333333332,5200.0
DEL,SIN,IndiGo,-7,20,5,200,0,1,27750.0,1.6166666666666667,21400.0
DEL,SIN,IndiGo,29,11,0,180,0,0,27750.0,1.0166666666666666,18400.0
DEL,GOA,Air India,53,14,3,150,0,0,7100.0,1.0,5000.0
DEL,SIN,Vistara,-5,10,1,180,1,0,27750.0,1.5833333333333337,38000.0
DEL,SIN,Akasa,13,2,5,180,0,1,27750.0,1.2833333333333332,19800.0
DEL,LHR,Vistara,60,5,3,200,0,0,77400.0,1.0,68900.0
DEL,LHR,Qatar,-4,4,2,150,0,0,77400.0,1.5666666666666669,68200.0
DEL,LHR,Qatar,60,6,3,220,1,0,77400.0,1.0,88800.0
DEL,GOA,Akasa,4,19,2,150,1,0,7100.0,1.4333333333333331,7300.0
DEL,SIN,Vistara,-15,11,5,180,0,1,27750.0,1.75,23300.0
DEL,SIN,Air India,7,19,5,200,0,1,27750.0,1.3833333333333333,32100.0
DEL,GOA,Emirates,-3,11,3,150,0,0,7100.0,1.55,9700.0
DEL,BLR,Akasa,-10,1,3,220,1,0,7200.0,1.6666666666666663,6700.0
DEL,GOA,Qatar,38,7,2,220,0,0,7100.0,1.0,5100.0
DEL,SIN,Qatar,41,4,5,150,0,1,27750.0,1.0,25100.0
DEL,BOM,Akasa,49,2,6,200,1,1,7050.0,1.0,6900.0
DEL,DXB,Air India,26,7,4,180,0,0,26700.0,1.0666666666666669,27100.0
DEL,GOA,IndiGo,28,21,5,200,0,1,7100.0,1.0333333333333334,8200.0
DEL,GOA,Vistara,31,21,1,200,0,0,7100.0,1.0,5300.0
DEL,SIN,Vistara,42,16,6,200,0,1,27750.0,1.0,34400.0
DEL,GOA,Akasa,50,8,0,220,0,0,7100.0,1.0,8800.0
DEL,DXB,Vistara,0,1,6,220,0,1,26700.0,1.5,33400.0
DEL,BOM,Vistara,2,20,0,200,0,0,7050.0,1.4666666666666668,6800.0
DEL,BOM,Air India,55,22,4,180,0,0,7050.0,1.0,5400.0
DEL,GOA,Emirates,27,11,5,150,0,1,7100.0,1.05,4900.0
DEL,DXB,Air India,5,3,4,150,1,0,26700.0,1.4166666666666667,34200.0
DEL,SIN,Vistara,8,6,0,180,0,0,27750.0,1.3666666666666667,26500.0
DEL,BOM,Qatar,0,13,6,200,0,1,7050.0,1.5,8000.0
DEL,DXB,Vistara,-10,1,3,220,1,0,26700.0,1.6666666666666663,31700.0
DEL,LHR,Qatar,53,2,3,180,0,0,77400.0,1.0,62000.0
DEL,GOA,Akasa,43,14,0,220,1,0,7100.0,1.0,8600.0
DEL,SIN,Air India,57,12,0,150,1,0,27750.0,1.0,27900.0
DEL,BOM,Akasa,13,8,5,200,0,1,7050.0,1.2833333333333332,4800.0
DEL,SIN,IndiGo,41,16,5,220,0,1,27750.0,1.0,33500.0
DEL,BLR,IndiGo,-10,13,3,150,0,0,7200.0,1.6666666666666663,8100.0
DEL,GOA,Emirates,58,9,1,150,0,0,7100.0,1.0,4800.0
DEL,BOM,Emirates,-15,10,5,180,1,1,7050.0,1.75,7600.0
DEL,DXB,Emirates,-14,5,6,200,0,1,26700.0,1.7333333333333334,23000.0
DEL,BOM,Emirates,10,0,2,180,0,0,7050.0,1.3333333333333333,8800.0
DEL,LHR,IndiGo,21,17,5,220,0,1,77400.0,1.15,92400.0
DEL,BOM,Air India,28,20,5,150,0,1,7050.0,1.0333333333333334,5100.0
DEL,LHR,Qatar,39,4,3,180,1,0,77400.0,1.0,62600.0
DEL,SIN,Emirates,24,22,1,220,0,0,27750.0,1.1,27000.0
DEL,LHR,Akasa,-2,14,4,150,0,0,77400.0,1.5333333333333332,74600.0
DEL,GOA,Qatar,-11,6,2,220,1,0,7100.0,1.6833333333333331,6100.0
DEL,SIN,Qatar,39,13,3,150,1,0,27750.0,1.0,30200.0
DEL,BOM,Vistara,56,3,6,220,1,1,7050.0,1.0,8300.0
DEL,DXB,Qatar,47,11,4,220,0,0,26700.0,1.0,28700.0
DEL,DXB,IndiGo,18,22,2,200,0,0,26700.0,1.2,20600.0
DEL,SIN,Qatar,-5,5,1,220,1,0,27750.0,1.5833333333333337,31100.0
DEL,BOM,Vistara,27,3,5,220,0,1,7050.0,1.05,5200.0
DEL,BOM,Vistara,-6,9,0,220,0,0,7050.0,1.6,6200.0
DEL,SIN,Akasa,30,3,1,200,0,0,27750.0,1.0,33100.0
DEL,GOA,IndiGo,49,19,5,220,0,1,7100.0,1.0,4600.0
DEL,BLR,Akasa,-3,18,2,200,0,0,7200.0,1.55,10000.0
DEL,BLR,Air India,45,18,1,150,1,0,7200.0,1.0,8300.0
DEL,BOM,IndiGo,46,17,2,180,0,0,7050.0,1.0,6600.0
DEL,BLR,IndiGo,50,12,0,180,0,0,7200.0,1.0,6200.0
DEL,BLR,Air India,56,21,5,200,0,1,7200.0,1.0,5200.0
DEL,LHR,Air India,10,11,2,200,0,0,77400.0,1.3333333333333333,87700.0
DEL,SIN,Akasa,17,20,1,180,1,0,27750.0,1.2166666666666668,25500.0
DEL,SIN,IndiGo,51,20,0,220,0,0,27750.0,1.0,24000.0
DEL,BOM,Akasa,-14,16,6,180,0,1,7050.0,1.7333333333333334,5100.0
DEL,GOA,IndiGo,40,8,4,150,0,0,7100.0,1.0,8700.0
DEL,LHR,IndiGo,55,22,4,220,1,0,77400.0,1.0,80900.0
DEL,DXB,Air India,38,7,2,220,0,0,26700.0,1.0,23600.0
DEL,GOA,IndiGo,22,2,0,180,1,0,7100.0,1.1333333333333333,6600.0
DEL,GOA,Emirates,20,15,5,150,1,1,7100.0,1.1666666666666667,7500.0
DEL,BOM,Vistara,9,6,1,220,0,0,7050.0,1.35,8600.0
DEL,BLR,Air India,53,8,3,150,1,0,7200.0,1.0,6900.0
DEL,BLR,IndiGo,59,7,2,200,1,0,7200.0,1.0,8600.0
DEL,BOM,Air India,26,0,4,180,0,0,7050.0,1.0666666666666669,5400.0
DEL,SIN,Vistara,50,0,0,200,0,0,27750.0,1.0,25000.0
DEL,GOA,Vistara,20,20,4,200,0,0,7100.0,1.1666666666666667,7200.0
DEL,DXB,Akasa,-15,5,5,200,0,1,26700.0,1.75,33300.0
DEL,SIN,Vistara,23,0,1,220,1,0,27750.0,1.1166666666666667,20900.0
DEL,GOA,Vistara,59,22,1,180,0,0,7100.0,1.0,7800.0
DEL,BOM,Qatar,-4,22,1,150,0,0,7050.0,1.5666666666666669,9100.0
DEL,GOA,Vistara,-5,16,1,150,0,0,7100.0,1.5833333333333337,8200.0
DEL,GOA,IndiGo,11,9,3,220,0,0,7100.0,1.3166666666666669,7100.0
DEL,LHR,Qatar,39,12,3,150,1,0,77400.0,1.0,64200.0
DEL,LHR,IndiGo,24,8,2,180,0,0,77400.0,1.1,74200.0
DEL,BOM,Vistara,28,3,6,150,0,1,7050.0,1.0333333333333334,8200.0
DEL,GOA,Emirates,55,9,5,180,0,1,7100.0,1.0,6800.0
DEL,LHR,Vistara,51,14,1,150,1,0,77400.0,1.0,88400.0
DEL,BLR,Air India,41,3,5,180,1,1,7200.0,1.0,5800.0
DEL,GOA,Air India,6,23,4,180,0,0,7100.0,1.4,7700.0
DEL,SIN,Emirates,14,3,6,180,1,1,27750.0,1.2666666666666666,34900.0
DEL,DXB,Qatar,51,19,0,150,0,0,26700.0,1.0,26300.0
DEL,DXB,Vistara,54,14,4,200,0,0,26700.0,1.0,18100.0
DEL,LHR,Qatar,57,17,6,200,1,1,77400.0,1.0,60300.0
DEL,BOM,IndiGo,47,5,4,180,1,0,7050.0,1.0,5200.0
DEL,BOM,Vistara,13,14,5,200,1,1,7050.0,1.2833333333333332,4600.0
DEL,DXB,Qatar,28,1,6,200,0,1,26700.0,1.0333333333333334,20600.0
DEL,BOM,Emirates,12,2,4,220,1,0,7050.0,1.3,7500.0
DEL,LHR,Emirates,36,3,0,220,0,0,77400.0,1.0,57100.0
DEL,GOA,Vistara,-8,17,4,220,0,0,7100.0,1.6333333333333333,9900.0
DEL,BOM,Emirates,3,23,1,200,0,0,7050.0,1.45,9700.0
DEL,BOM,Vistara,19,1,4,200,0,0,7050.0,1.1833333333333331,6800.0
DEL,LHR,IndiGo,6,7,5,180,1,1,77400.0,1.4,87400.0
DEL,BLR,Vistara,-1,20,4,150,0,0,7200.0,1.5166666666666666,8500.0
DEL,SIN,Emirates,-8,21,4,180,0,0,27750.0,1.6333333333333333,33200.0
DEL,GOA,IndiGo,-7,1,6,220,0,1,7100.0,1.6166666666666667,5400.0
DEL,BOM,Vistara,18,1,3,180,0,0,7050.0,1.2,7400.0
DEL,SIN,Akasa,21,23,5,150,0,1,27750.0,1.15,22400.0
DEL,BLR,Air India,25,6,3,150,1,0,7200.0,1.0833333333333333,4700.0
DEL,SIN,Emirates,51,17,0,180,0,0,27750.0,1.0,26700.0
DEL,BLR,Qatar,27,13,5,150,0,1,7200.0,1.05,7300.0
DEL,BLR,Vistara,56,6,6,200,0,1,7200.0,1.0,8200.0
DEL,BLR,IndiGo,9,7,1,180,0,0,7200.0,1.35,5800.0
DEL,LHR,Qatar,51,22,0,220,1,0,77400.0,1.0,91800.0
DEL,SIN,IndiGo,32,17,2,180,0,0,27750.0,1.0,19600.0
DEL,DXB,Emirates,-15,11,5,180,0,1,26700.0,1.75,27900.0
DEL,SIN,IndiGo,58,12,1,150,1,0,27750.0,1.0,20600.0
DEL,DXB,Air India,22,2,0,200,0,0,26700.0,1.1333333333333333,18800.0
DEL,LHR,Air India,30,21,0,150,0,0,77400.0,1.0,80900.0
DEL,DXB,Air India,44,13,1,180,0,0,26700.0,1.0,26800.0
DEL,BLR,Vistara,7,3,6,220,0,1,7200.0,1.3833333333333333,6300.0
DEL,BLR,Akasa,40,12,4,180,0,0,7200.0,1.0,8500.0
DEL,SIN,Akasa,49,17,5,200,0,1,27750.0,1.0,28700.0
DEL,BOM,IndiGo,20,13,5,150,0,1,7050.0,1.1666666666666667,8300.0
DEL,BOM,IndiGo,16,2,1,180,0,0,7050.0,1.2333333333333334,7400.0
DEL,GOA,Akasa,15,12,0,150,0,0,7100.0,1.25,4800.0
DEL,GOA,Air India,-15,22,4,150,1,0,7100.0,1.75,6400.0
DEL,LHR,Emirates,53,6,3,150,0,0,77400.0,1.0,76600.0
DEL,GOA,Emirates,-14,1,6,220,0,1,7100.0,1.7333333333333334,8100.0
DEL,BLR,IndiGo,-9,17,3,200,0,0,7200.0,1.65,8600.0
DEL,GOA,Emirates,-3,11,3,220,0,0,7100.0,1.55,6400.0
DEL,SIN,Air India,40,23,3,150,0,0,27750.0,1.0,20800.0
DEL,GOA,IndiGo,1,3,0,150,0,0,7100.0,1.4833333333333334,7300.0
DEL,GOA,Akasa,13,6,5,220,1,1,7100.0,1.2833333333333332,6000.0
DEL,DXB,Air India,0,0,6,180,0,1,26700.0,1.5,28300.0
DEL,SIN,Akasa,37,21,0,180,0,0,27750.0,1.0,32900.0
DEL,DXB,IndiGo,-5,4,1,180,1,0,26700.0,1.5833333333333337,22500.0
DEL,LHR,Akasa,25,4,3,220,0,0,77400.0,1.0833333333333333,84800.0
DEL,BOM,Vistara,49,10,6,180,0,1,7050.0,1.0,6700.0
DEL,LHR,Qatar,23,6,1,180,0,0,77400.0,1.1166666666666667,83100.0
DEL,LHR,Vistara,2,21,0,220,1,0,77400.0,1.4666666666666668,107100.0
DEL,DXB,Vistara,16,23,0,220,0,0,26700.0,1.2333333333333334,34000.0
DEL,BLR,Qatar,-2,6,4,150,0,0,7200.0,1.5333333333333332,6700.0
DEL,GOA,Akasa,1,8,0,180,0,0,7100.0,1.4833333333333334,8300.0
DEL,LHR,Air India,1,7,0,200,1,0,77400.0,1.4833333333333334,91700.0
DEL,GOA,Air India,3,21,1,180,0,0,7100.0,1.45,9500.0
DEL,BLR,Qatar,42,6,6,150,1,1,7200.0,1.0,8900.0
DEL,LHR,Vistara,44,5,1,180,0,0,77400.0,1.0,73200.0
DEL,DXB,Qatar,21,20,5,220,0,1,26700.0,1.15,21800.0
DEL,GOA,Air India,34,9,5,150,0,1,7100.0,1.0,5700.0
DEL,DXB,Air India,12,7,4,150,0,0,26700.0,1.3,21200.0
DEL,DXB,Air India,31,18,1,200,0,0,26700.0,1.0,21600.0
DEL,SIN,Qatar,42,4,6,150,1,1,27750.0,1.0,21400.0
DEL,BOM,Akasa,17,21,1,200,1,0,7050.0,1.2166666666666668,7600.0
DEL,SIN,Emirates,40,6,4,220,0,0,27750.0,1.0,27500.0
DEL,LHR,Qatar,-1,2,5,220,1,1,77400.0,1.5166666666666666,94500.0
DEL,DXB,IndiGo,39,11,3,220,1,0,26700.0,1.0,22900.0
DEL,LHR,Air India,-4,11,2,220,0,0,77400.0,1.5666666666666669,63600.0
DEL,SIN,IndiGo,20,7,5,220,0,1,27750.0,1.1666666666666667,21500.0
DEL,DXB,IndiGo,32,2,3,220,1,0,26700.0,1.0,32100.0
DEL,BOM,Vistara,8,18,6,220,1,1,7050.0,1.3666666666666667,5200.0
DEL,BOM,Vistara,-2,3,4,150,1,0,7050.0,1.5333333333333332,8900.0
DEL,DXB,Air India,-3,1,3,180,0,0,26700.0,1.55,36700.0
DEL,BOM,Akasa,-11,7,2,180,0,0,7050.0,1.6833333333333331,8900.0
DEL,GOA,IndiGo,-15,13,5,180,0,1,7100.0,1.75,7600.0
DEL,SIN,Air India,18,10,3,180,0,0,27750.0,1.2,23300.0
DEL,BLR,Qatar,47,23,3,150,0,0,7200.0,1.0,9000.0
DEL,DXB,Vistara,-10,1,3,220,0,0,26700.0,1.6666666666666663,20800.0
DEL,LHR,IndiGo,10,8,2,180,0,0,77400.0,1.3333333333333333,75600.0
DEL,BOM,IndiGo,60,5,3,150,0,0,7050.0,1.0,5000.0
DEL,GOA,Air India,33,11,4,180,0,0,7100.0,1.0,6800.0
DEL,BOM,Vistara,6,8,5,150,0,1,7050.0,1.4,7400.0
DEL,BOM,Vistara,41,2,5,220,0,1,7050.0,1.0,4700.0
DEL,DXB,Emirates,26,21,3,180,0,0,26700.0,1.0666666666666669,27300.0
DEL,DXB,IndiGo,11,19,2,150,1,0,26700.0,1.3166666666666669,21300.0
DEL,LHR,IndiGo,50,6,0,180,1,0,77400.0,1.0,66300.0
DEL,LHR,Vistara,38,19,1,200,0,0,77400.0,1.0,61200.0
DEL,DXB,Qatar,29,5,0,180,0,0,26700.0,1.0166666666666666,19000.0
DEL,SIN,Qatar,50,9,0,180,0,0,27750.0,1.0,30300.0
DEL,GOA,IndiGo,23,23,0,180,0,0,7100.0,1.1166666666666667,4900.0
DEL,SIN,Akasa,7,16,6,200,0,1,27750.0,1.3833333333333333,23300.0
DEL,GOA,Akasa,-5,4,1,220,1,0,7100.0,1.5833333333333337,5500.0
DEL,BOM,Emirates,28,5,6,180,0,1,7050.0,1.0333333333333334,6100.0
DEL,BOM,Emirates,-15,14,5,150,0,1,7050.0,1.75,7700.0
DEL,BOM,Air India,14,16,6,200,1,1,7050.0,1.2666666666666666,5900.0
DEL,BLR,Emirates,18,8,3,150,1,0,7200.0,1.2,5600.0
DEL,BOM,Air India,47,5,4,200,0,0,7050.0,1.0,5500.0
DEL,DXB,Vistara,-13,4,0,150,0,0,26700.0,1.7166666666666668,31700.0
DEL,BLR,Vistara,58,6,1,180,1,0,7200.0,1.0,6800.0
DEL,LHR,Air India,-7,13,6,150,0,1,77400.0,1.6166666666666667,98500.0
DEL,BLR,Akasa,30,8,1,180,0,0,7200.0,1.0,7800.0
DEL,GOA,Emirates,3,19,1,200,1,0,7100.0,1.45,10800.0
DEL,DXB,Akasa,49,16,6,220,1,1,26700.0,1.0,24400.0
DEL,DXB,Emirates,-7,12,6,200,1,1,26700.0,1.6166666666666667,25200.0
DEL,SIN,Vistara,29,19,6,150,1,1,27750.0,1.0166666666666666,23200.0
DEL,DXB,Emirates,43,20,6,220,0,1,26700.0,1.0,34100.0
DEL,DXB,IndiGo,-14,3,6,150,0,1,26700.0,1.7333333333333334,23200.0
DEL,BLR,Akasa,-9,22,3,180,0,0,7200.0,1.65,9400.0
DEL,BLR,Air India,37,9,1,200,1,0,7200.0,1.0,5400.0
DEL,SIN,Akasa,-13,13,0,200,0,0,27750.0,1.7166666666666668,22100.0
DEL,BLR,Vistara,58,1,1,150,1,0,7200.0,1.0,8000.0
DEL,LHR,IndiGo,32,22,2,150,0,0,77400.0,1.0,88900.0
DEL,GOA,Air India,51,20,0,220,0,0,7100.0,1.0,8100.0
DEL,BOM,Qatar,51,12,1,220,1,0,7050.0,1.0,8500.0
DEL,BLR,Vistara,45,6,2,220,1,0,7200.0,1.0,6400.0
DEL,BOM,IndiGo,-14,0,6,150,0,1,7050.0,1.7333333333333334,5400.0
DEL,GOA,Qatar,15,4,0,220,0,0,7100.0,1.25,6500.0
DEL,BLR,Air India,24,12,2,150,0,0,7200.0,1.1,8500.0
DEL,DXB,Qatar,14,10,6,180,1,1,26700.0,1.2666666666666666,20200.0
DEL,BOM,Akasa,7,1,6,200,0,1,7050.0,1.3833333333333333,8000.0
DEL,BLR,Akasa,52,8,2,220,1,0,7200.0,1.0,6800.0
DEL,BOM,Vistara,-13,1,0,150,0,0,7050.0,1.7166666666666668,8800.0
DEL,DXB,Air India,-4,19,1,200,0,0,26700.0,1.5666666666666669,36100.0
DEL,SIN,Akasa,-4,23,1,220,0,0,27750.0,1.5666666666666669,24500.0
DEL,GOA,Emirates,56,12,6,150,0,1,7100.0,1.0,5400.0
DEL,BOM,Emirates,40,12,4,150,0,0,7050.0,1.0,8300.0
DEL,BLR,Akasa,58,5,1,180,1,0,7200.0,1.0,5300.0
DEL,BLR,Vistara,55,20,4,200,0,0,7200.0,1.0,8600.0
DEL,BLR,Air India,50,12,0,200,0,0,7200.0,1.0,7000.0
DEL,BLR,Akasa,3,9,2,180,0,0,7200.0,1.45,9500.0
DEL,DXB,Air India,25,21,2,220,1,0,26700.0,1.0833333333333333,32000.0
DEL,GOA,Air India,28,7,6,180,1,1,7100.0,1.0333333333333334,4700.0
DEL,SIN,Vistara,7,5,6,180,0,1,27750.0,1.3833333333333333,21500.0
DEL,BLR,Qatar,41,13,5,220,1,1,7200.0,1.0,8200.0
DEL,BOM,IndiGo,44,10,1,220,1,0,7050.0,1.0,6500.0
DEL,DXB,Qatar,51,3,1,220,0,0,26700.0,1.0,34800.0
DEL,SIN,Air India,-15,5,5,180,0,1,27750.0,1.75,32000.0
DEL,GOA,Air India,10,5,2,200,1,0,7100.0,1.3333333333333333,8600.0
DEL,BOM,Emirates,44,7,1,150,0,0,7050.0,1.0,6300.0
DEL,LHR,IndiGo,43,19,6,200,0,1,77400.0,1.0,94200.0
DEL,GOA,IndiGo,57,5,0,180,1,0,7100.0,1.0,5200.0
DEL,BOM,Akasa,-8,8,5,150,0,1,7050.0,1.6333333333333333,6700.0
DEL,DXB,IndiGo,-9,1,4,220,0,0,26700.0,1.65,26700.0
DEL,DXB,Emirates,-3,14,3,220,0,0,26700.0,1.55,30400.0
DEL,DXB,Emirates,5,19,3,200,0,0,26700.0,1.4166666666666667,36700.0
DEL,SIN,Emirates,23,9,1,200,1,0,27750.0,1.1166666666666667,26700.0
DEL,GOA,Air India,59,10,2,180,0,0,7100.0,1.0,7600.0
DEL,BOM,IndiGo,10,10,2,150,0,0,7050.0,1.3333333333333333,7000.0
DEL,DXB,Emirates,31,23,1,200,1,0,26700.0,1.0,24100.0
DEL,GOA,Air India,25,16,3,220,1,0,7100.0,1.0833333333333333,5600.0
DEL,BLR,Akasa,17,0,2,220,0,0,7200.0,1.2166666666666668,8800.0
DEL,BOM,Vistara,3,17,1,180,0,0,7050.0,1.45,9700.0
DEL,GOA,Emirates,30,2,1,220,0,0,7100.0,1.0,7700.0
DEL,SIN,Air India,9,22,0,200,0,0,27750.0,1.35,30400.0
DEL,LHR,Vistara,48,10,5,220,0,1,77400.0,1.0,58000.0
DEL,LHR,Emirates,54,2,4,200,1,0,77400.0,1.0,74200.0
DEL,LHR,Emirates,57,4,0,180,0,0,77400.0,1.0,84900.0
DEL,BLR,IndiGo,1,9,0,150,0,0,7200.0,1.4833333333333334,6400.0
DEL,BLR,Emirates,15,15,0,150,1,0,7200.0,1.25,7000.0
DEL,LHR,Emirates,39,6,3,150,0,0,77400.0,1.0,56900.0
DEL,DXB,Air India,54,9,4,180,1,0,26700.0,1.0,30100.0
DEL,BLR,IndiGo,36,4,0,200,0,0,7200.0,1.0,6300.0
DEL,BLR,Emirates,-10,21,2,220,0,0,7200.0,1.6666666666666663,9300.0
DEL,BOM,Air India,48,21,4,200,0,0,7050.0,1.0,5000.0
DEL,BOM,Vistara,-15,5,5,200,0,1,7050.0,1.75,7300.0
DEL,BOM,IndiGo,58,0,1,180,0,0,7050.0,1.0,7900.0
DEL,BOM,Emirates,45,13,2,220,1,0,7050.0,1.0,8300.0
DEL,LHR,Qatar,-13,2,0,180,0,0,77400.0,1.7166666666666668,65300.0
DEL,GOA,Emirates,19,10,4,150,0,0,7100.0,1.1833333333333331,8800.0
DEL,BLR,Air India,7,2,6,180,0,1,7200.0,1.3833333333333333,6800.0
DEL,DXB,Emirates,31,2,2,200,0,0,26700.0,1.0,23800.0
DEL,BOM,Akasa,-15,11,5,180,0,1,7050.0,1.75,7300.0
DEL,DXB,Akasa,14,22,5,180,1,1,26700.0,1.2666666666666666,18200.0
DEL,GOA,Akasa,53,5,3,180,1,0,7100.0,1.0,4900.0
DEL,GOA,Vistara,31,21,1,200,1,0,7100.0,1.0,5100.0
DEL,BLR,Emirates,42,20,5,200,1,1,7200.0,1.0,5200.0
DEL,BOM,Qatar,-12,20,0,150,0,0,7050.0,1.7,7500.0
DEL,GOA,Vistara,-4,10,2,200,1,0,7100.0,1.5666666666666669,6700.0
DEL,LHR,Akasa,48,6,5,200,0,1,77400.0,1.0,81200.0
DEL,DXB,Vistara,-12,4,1,220,0,0,26700.0,1.7,26200.0
DEL,DXB,Vistara,48,11,5,220,0,1,26700.0,1.0,19500.0
DEL,BOM,Emirates,22,12,0,150,0,0,7050.0,1.1333333333333333,8500.0
DEL,BLR,Vistara,7,12,6,180,0,1,7200.0,1.3833333333333333,8200.0
DEL,BOM,Air India,-9,12,4,150,0,0,7050.0,1.65,8500.0
DEL,BOM,Qatar,26,2,4,150,0,0,7050.0,1.0666666666666669,5500.0
DEL,LHR,Akasa,-3,21,2,220,1,0,77400.0,1.55,93500.0
DEL,LHR,IndiGo,-14,21,5,200,1,1,77400.0,1.7333333333333334,69500.0
DEL,GOA,Emirates,35,20,5,220,0,1,7100.0,1.0,8700.0
DEL,SIN,Emirates,-3,20,2,180,0,0,27750.0,1.55,38000.0
DEL,GOA,Qatar,55,0,5,200,0,1,7100.0,1.0,8900.0
DEL,DXB,Akasa,20,5,5,220,0,1,26700.0,1.1666666666666667,21200.0
DEL,LHR,IndiGo,48,8,5,220,0,1,77400.0,1.0,84800.0
DEL,GOA,Emirates,-9,11,4,150,1,0,7100.0,1.65,7000.0
DEL,SIN,Akasa,43,9,0,150,0,0,27750.0,1.0,33000.0
DEL,BLR,Qatar,-10,23,2,180,0,0,7200.0,1.6666666666666663,8800.0
DEL,LHR,Akasa,51,9,1,180,1,0,77400.0,1.0,70800.0
DEL,SIN,Emirates,31,9,2,180,0,0,27750.0,1.0,30800.0
DEL,BLR,Akasa,-14,5,6,150,0,1,7200.0,1.7333333333333334,6100.0
DEL,LHR,IndiGo,-14,4,6,150,1,1,77400.0,1.7333333333333334,68700.0
